url,pageid,displayName
https://en.wikipedia.org/wiki/Helen_Herrman,56140385,Helen Herrman
https://en.wikipedia.org/wiki/James_Hogan,4387087,James Hogan
https://en.wikipedia.org/wiki/Caroline_Homer,NA,Caroline Homer
https://en.wikipedia.org/wiki/Ian_Hume,54610285,Ian Hume
https://en.wikipedia.org/wiki/Mo%27onia_Gerrard,7562658,Mo'onia Gerrard
https://en.wikipedia.org/wiki/Andrew_Ford,33435465,Andrew Ford
https://en.wikipedia.org/wiki/Andrew_Ford,33435465,Andrew Ford
https://en.wikipedia.org/wiki/Ron_Dyer,21232636,Ron Dyer
https://en.wikipedia.org/wiki/George_Henry_Bennett,11012067,George Henry Bennett
https://en.wikipedia.org/wiki/Harold_Trevor_Clifford,NA,Harold Trevor Clifford
https://en.wikipedia.org/wiki/Robert_Spence,3595625,Robert Spence
https://en.wikipedia.org/wiki/Darby_McCarthy,5425204,Darby McCarthy
https://en.wikipedia.org/wiki/Amanda_Keller,1193798,Amanda Keller
https://en.wikipedia.org/wiki/Roger_Noble,60122905,Roger Noble
https://en.wikipedia.org/wiki/Jared_Tallent,12955969,Jared Tallent
https://en.wikipedia.org/wiki/George_Williamson,23571225,George Williamson
https://en.wikipedia.org/wiki/Kerry_Sanderson,43151455,Kerry Sanderson
https://en.wikipedia.org/wiki/Glenn_Stevens,6242667,Glenn Stevens
https://en.wikipedia.org/wiki/Jan_Elizabeth_Adams,56169643,Jan Elizabeth Adams
https://en.wikipedia.org/wiki/Fran_Baum,61363685,Fran Baum
https://en.wikipedia.org/wiki/John_Bertrand,31165970,John Bertrand
https://en.wikipedia.org/wiki/Andrew_Cuthbertson,64471432,Andrew Cuthbertson
https://en.wikipedia.org/wiki/Carmel_McLure,41374855,Carmel McLure
https://en.wikipedia.org/wiki/Tony_Beddison,63026925,Tony Beddison
https://en.wikipedia.org/wiki/Hieu_Van_Le,18137826,Hieu Van Le
https://en.wikipedia.org/wiki/George_Lloyd,5125481,George Lloyd
https://en.wikipedia.org/wiki/Peter_Lloyd,2194566,Peter Lloyd
https://en.wikipedia.org/wiki/Raymond_Finkelstein,13415756,Raymond Finkelstein
https://en.wikipedia.org/wiki/Suzanne_Y._O%27Reilly,NA,Suzanne Y. O'Reilly
https://en.wikipedia.org/wiki/Vivienne_Thom,64345459,Vivienne Thom
https://en.wikipedia.org/wiki/Lynn_Rainbow,6270727,Lynn Rainbow
https://en.wikipedia.org/wiki/Tony_Smibert,42782120,Tony Smibert
https://en.wikipedia.org/wiki/George_Souris,9591539,George Souris
https://en.wikipedia.org/wiki/Debbie_Spillane,50792448,Debbie Spillane
https://en.wikipedia.org/wiki/Colin_Raston,50807874,Colin Raston
https://en.wikipedia.org/wiki/Alan_Stockdale,9973616,Alan Stockdale
https://en.wikipedia.org/wiki/John_Wegner,62422985,John Wegner
https://en.wikipedia.org/wiki/Nalini_Joshi,25383712,Nalini Joshi
https://en.wikipedia.org/wiki/Nalini_Joshi,25383712,Nalini Joshi
https://en.wikipedia.org/wiki/Kevin_Donnelly,62430208,Kevin Donnelly
https://en.wikipedia.org/wiki/Cheryl_Edwardes,41665585,Cheryl Edwardes
https://en.wikipedia.org/wiki/Elizabeth_Finkel,37697552,Elizabeth Finkel
https://en.wikipedia.org/wiki/Denis_Evans,2357005,Denis Evans
https://en.wikipedia.org/wiki/Kate_Ceberano,187327,Kate Ceberano
https://en.wikipedia.org/wiki/Keith_Payne,900386,Keith Payne
https://en.wikipedia.org/wiki/Sue_Smith,26457215,Sue Smith
https://en.wikipedia.org/wiki/Hugh_Smith,15808061,Hugh Smith
https://en.wikipedia.org/wiki/Lex_Lasry,6882950,Lex Lasry
https://en.wikipedia.org/wiki/Elliot_McAdam,29406870,Elliot McAdam
https://en.wikipedia.org/wiki/Karen_Mahlab,57448086,Karen Mahlab
https://en.wikipedia.org/wiki/Bert_Turner,21278973,Bert Turner
https://en.wikipedia.org/wiki/John_Watkins,4181600,John Watkins
https://en.wikipedia.org/wiki/Stanton_Welch,33342071,Stanton Welch
https://en.wikipedia.org/wiki/Brett_Chandler,28557742,Brett Chandler
https://en.wikipedia.org/wiki/Rupert_Myer,44852994,Rupert Myer
https://en.wikipedia.org/wiki/Monica_Oliphant,16209431,Monica Oliphant
https://en.wikipedia.org/wiki/Pip_Pattison,44644159,Pip Pattison
https://en.wikipedia.org/wiki/Finn_Pratt,45444938,Finn Pratt
https://en.wikipedia.org/wiki/Karen_Simmer,NA,Karen Simmer
https://en.wikipedia.org/wiki/John_Douglas_Story,4778749,John Douglas Story
https://en.wikipedia.org/wiki/Deborah_Terry,63632852,Deborah Terry
https://en.wikipedia.org/wiki/Allan_Luke,13949797,Allan Luke
https://en.wikipedia.org/wiki/Stephen_Simpson,3933873,Stephen Simpson
https://en.wikipedia.org/wiki/Dick_Smith,10370373,Dick Smith
https://en.wikipedia.org/wiki/Lesley_Chenoweth,NA,Lesley Chenoweth
https://en.wikipedia.org/wiki/Peter_Coleman,11752844,Peter Coleman
https://en.wikipedia.org/wiki/Peter_Coleman-Wright,36369833,Peter Coleman-Wright
https://en.wikipedia.org/wiki/Bulent_Hass_Dellal,36994079,Bulent Hass Dellal
https://en.wikipedia.org/wiki/Lauren_Jackson,35678670,Lauren Jackson
https://en.wikipedia.org/wiki/Christopher_Legoe,NA,Christopher Legoe
https://en.wikipedia.org/wiki/Julian_Gardner,9646275,Julian Gardner
https://en.wikipedia.org/wiki/Julian_Gardner,9646275,Julian Gardner
https://en.wikipedia.org/wiki/Keith_Vincent_Garner,34809457,Keith Vincent Garner
https://en.wikipedia.org/wiki/Susie_Elelman,18439264,Susie Elelman
https://en.wikipedia.org/wiki/Kay_Hull,568797,Kay Hull
https://en.wikipedia.org/wiki/Peter_McMahon,27925921,Peter McMahon
https://en.wikipedia.org/wiki/Peter_McMahon,27925921,Peter McMahon
